timestamp,price,probability,threshold,threshold_display,question
2026-01-16 15:20:17-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 15:30:32-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 15:40:15-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 15:50:16-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 16:00:23-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 16:10:16-05:00,0.0035,0.0035,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 16:20:18-05:00,0.0035,0.0035,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 16:30:18-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 16:40:15-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 16:50:15-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 17:00:32-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 17:10:15-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 17:20:14-05:00,0.0015,0.0015,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 17:30:22-05:00,0.002,0.002,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 17:40:14-05:00,0.0035,0.0035,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 17:50:14-05:00,0.0055,0.0055,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 18:00:18-05:00,0.0025,0.0025,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 18:10:16-05:00,0.006,0.006,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 18:20:15-05:00,0.006,0.006,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 18:30:21-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 18:40:16-05:00,0.0055,0.0055,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 18:50:15-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 19:00:21-05:00,0.0055,0.0055,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 19:10:14-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 19:20:15-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 19:30:18-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 19:40:14-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 19:50:14-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 20:00:18-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 20:10:14-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 20:20:14-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 20:30:18-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 20:40:14-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 20:50:15-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 21:00:18-05:00,0.0055,0.0055,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 21:10:15-05:00,0.0055,0.0055,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 21:20:14-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 21:30:18-05:00,0.005,0.005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 21:40:15-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 21:50:14-05:00,0.0035,0.0035,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 22:00:21-05:00,0.0035,0.0035,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 22:10:36-05:00,0.0025,0.0025,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 22:20:14-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 22:30:17-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 22:40:14-05:00,0.0015,0.0015,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 22:50:14-05:00,0.0045,0.0045,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 23:00:17-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 23:10:25-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 23:20:14-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 23:30:16-05:00,0.004,0.004,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 23:40:14-05:00,0.0035,0.0035,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-16 23:50:14-05:00,0.0015,0.0015,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 00:00:18-05:00,0.0015,0.0015,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 00:10:13-05:00,0.001,0.001,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 00:20:13-05:00,0.001,0.001,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 00:30:31-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 00:40:24-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 00:50:14-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 01:00:20-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 01:10:14-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 01:20:15-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 01:30:28-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 01:40:15-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 01:50:13-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 02:00:19-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 02:10:13-05:00,0.001,0.001,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 02:20:15-05:00,0.001,0.001,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 02:30:32-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 02:40:15-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 02:50:15-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 03:00:18-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 03:10:26-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 03:20:14-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 03:30:17-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 03:40:28-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 03:50:14-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 04:00:20-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 04:10:14-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 04:20:13-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-17 04:30:17-05:00,0.0005,0.0005,≤33,≤33°F,Will the highest temperature in New York City be 33°F or below on January 17?
2026-01-15 06:30:22-05:00,0.48,0.48,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 06:40:14-05:00,0.48,0.48,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 06:50:33-05:00,0.335,0.335,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 07:00:24-05:00,0.315,0.315,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 07:10:13-05:00,0.255,0.255,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 07:20:16-05:00,0.165,0.165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 07:30:20-05:00,0.165,0.165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 07:40:14-05:00,0.065,0.065,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 07:50:14-05:00,0.065,0.065,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 08:00:20-05:00,0.065,0.065,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 08:10:13-05:00,0.065,0.065,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 08:20:17-05:00,0.055,0.055,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 08:30:37-05:00,0.055,0.055,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 08:40:14-05:00,0.05,0.05,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 08:50:16-05:00,0.05,0.05,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 09:00:19-05:00,0.05,0.05,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 09:10:14-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 09:20:15-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 09:30:21-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 09:40:14-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 09:50:14-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 10:00:22-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 10:10:44-05:00,0.06,0.06,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 10:20:14-05:00,0.065,0.065,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 10:30:19-05:00,0.065,0.065,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 10:40:18-05:00,0.055,0.055,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 10:50:14-05:00,0.05,0.05,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 11:00:19-05:00,0.05,0.05,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 11:10:15-05:00,0.05,0.05,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 11:20:15-05:00,0.04,0.04,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 11:30:20-05:00,0.04,0.04,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 11:40:15-05:00,0.0395,0.0395,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 11:50:20-05:00,0.0385,0.0385,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 12:00:26-05:00,0.0385,0.0385,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 12:10:16-05:00,0.0385,0.0385,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 12:20:16-05:00,0.0375,0.0375,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 12:30:21-05:00,0.0375,0.0375,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 12:40:16-05:00,0.0375,0.0375,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 12:50:17-05:00,0.0375,0.0375,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 13:00:33-05:00,0.0365,0.0365,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 13:10:18-05:00,0.0365,0.0365,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 13:20:17-05:00,0.0365,0.0365,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 13:30:24-05:00,0.0355,0.0355,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 13:40:16-05:00,0.03,0.03,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 13:50:16-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 14:00:25-05:00,0.024,0.024,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 14:10:17-05:00,0.0215,0.0215,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 14:20:17-05:00,0.019,0.019,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 14:30:22-05:00,0.019,0.019,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 14:40:17-05:00,0.018,0.018,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 14:50:21-05:00,0.018,0.018,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 15:00:23-05:00,0.018,0.018,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 15:10:21-05:00,0.0175,0.0175,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 15:20:16-05:00,0.0115,0.0115,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 15:30:41-05:00,0.0115,0.0115,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 15:40:16-05:00,0.041,0.041,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 15:50:17-05:00,0.0355,0.0355,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 16:00:29-05:00,0.0355,0.0355,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 16:10:16-05:00,0.0235,0.0235,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 16:20:16-05:00,0.012,0.012,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 16:30:21-05:00,0.0115,0.0115,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 16:40:16-05:00,0.0115,0.0115,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 16:50:20-05:00,0.0325,0.0325,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 17:00:21-05:00,0.02,0.02,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 17:10:16-05:00,0.0155,0.0155,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 17:20:16-05:00,0.0155,0.0155,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 17:30:21-05:00,0.0155,0.0155,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 17:40:29-05:00,0.015,0.015,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 17:50:16-05:00,0.0145,0.0145,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 18:00:22-05:00,0.0145,0.0145,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 18:10:18-05:00,0.014,0.014,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 18:20:16-05:00,0.014,0.014,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 18:30:21-05:00,0.014,0.014,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 18:40:35-05:00,0.015,0.015,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 18:50:16-05:00,0.0155,0.0155,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 19:00:28-05:00,0.0155,0.0155,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 19:10:17-05:00,0.0155,0.0155,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 19:20:17-05:00,0.016,0.016,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 19:30:24-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 19:40:15-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 19:50:17-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 20:00:24-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 20:10:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 20:20:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 20:30:25-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 20:40:15-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 20:50:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 21:00:21-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 21:10:19-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 21:20:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 21:30:21-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 21:40:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 21:50:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 22:00:27-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 22:10:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 22:20:16-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 22:30:21-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 22:40:17-05:00,0.0165,0.0165,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 22:50:19-05:00,0.026,0.026,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 23:00:21-05:00,0.026,0.026,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 23:10:15-05:00,0.0265,0.0265,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 23:20:15-05:00,0.0335,0.0335,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 23:30:20-05:00,0.028,0.028,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 23:40:15-05:00,0.0285,0.0285,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-15 23:50:15-05:00,0.035,0.035,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 00:00:20-05:00,0.0285,0.0285,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 00:10:17-05:00,0.024,0.024,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 00:20:18-05:00,0.0235,0.0235,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 00:30:20-05:00,0.024,0.024,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 00:40:15-05:00,0.0125,0.0125,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 00:50:19-05:00,0.013,0.013,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 01:00:24-05:00,0.013,0.013,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 01:10:14-05:00,0.046,0.046,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 01:20:14-05:00,0.0325,0.0325,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 01:30:19-05:00,0.0325,0.0325,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 01:40:15-05:00,0.0325,0.0325,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 01:50:15-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 02:00:20-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 02:10:15-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 02:20:15-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 02:30:19-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 02:40:20-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 02:50:16-05:00,0.0045,0.0045,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 03:00:21-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 03:10:16-05:00,0.004,0.004,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 03:20:14-05:00,0.03,0.03,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 03:30:19-05:00,0.031,0.031,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 03:40:19-05:00,0.03,0.03,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 03:50:14-05:00,0.0285,0.0285,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 04:00:22-05:00,0.0275,0.0275,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 04:10:18-05:00,0.0275,0.0275,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 04:20:14-05:00,0.0265,0.0265,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 04:30:19-05:00,0.0255,0.0255,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 04:40:14-05:00,0.0265,0.0265,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 04:50:14-05:00,0.0285,0.0285,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 05:00:20-05:00,0.0285,0.0285,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 05:10:19-05:00,0.028,0.028,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 05:20:14-05:00,0.0275,0.0275,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 05:30:19-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 05:40:14-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 05:50:14-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 06:00:19-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 06:10:14-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 06:20:15-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 06:30:19-05:00,0.0275,0.0275,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
2026-01-16 06:40:15-05:00,0.027,0.027,≥44,≥44°F,Will the highest temperature in New York City be 44°F or higher on January 17?
